Source,Target
Hoffmann GF,Romeo G
Hoffmann GF,Bonora E
Hoffmann GF,Garavelli L
Hoffmann GF,Seri M
Chaubey A,Schwartz CE
Chaubey A,Romeo G
Chaubey A,Bonora E
Chaubey A,Garavelli L
Chaubey A,Seri M
Schwartz CE,Romeo G
Schwartz CE,Bonora E
Schwartz CE,Garavelli L
Schwartz CE,Seri M
Romeo G,Bonora E
Romeo G,Garavelli L
Romeo G,Seri M
Bonora E,Garavelli L
Bonora E,Seri M
Assareh AA,Sharpley CF
Assareh AA,McFarlane JR
Assareh AA,Sachdev PS
Sharpley CF,McFarlane JR
Sharpley CF,Sachdev PS
Jiang L,Chen Y
Jiang L,Chen Y
Jiang L,Ma M
Jiang L,Tan Y
Jiang L,Tang H
Jiang L,Chen B
Chen Y,Chen Y
Chen Y,Ma M
Chen Y,Tan Y
Chen Y,Tang H
Chen Y,Chen B
Chen Y,Ma M
Chen Y,Tan Y
Chen Y,Tang H
Chen Y,Chen B
Ma M,Tan Y
Ma M,Tang H
Ma M,Chen B
Tan Y,Tang H
Tan Y,Chen B
Van Schoors J,Lens C
Van Schoors J,Maes K
Van Schoors J,Michotte Y
Van Schoors J,Smolders I
Van Schoors J,Van Eeckhaut A
Lens C,Maes K
Lens C,Michotte Y
Lens C,Smolders I
Lens C,Van Eeckhaut A
Maes K,Michotte Y
Maes K,Smolders I
Maes K,Van Eeckhaut A
Michotte Y,Smolders I
Michotte Y,Van Eeckhaut A
Urstadt KR,Stanley BG
Wang P,Xia M
Wang P,Liang O
Wang P,Sun K
Wang P,Cipriano AF
Wang P,Schroeder T
Wang P,Liu H
Wang P,Xie YH
Xia M,Liang O
Xia M,Sun K
Xia M,Cipriano AF
Xia M,Schroeder T
Xia M,Liu H
Xia M,Xie YH
Liang O,Sun K
Liang O,Cipriano AF
Liang O,Schroeder T
Liang O,Liu H
Liang O,Xie YH
Sun K,Cipriano AF
Sun K,Schroeder T
Sun K,Liu H
Sun K,Xie YH
Cipriano AF,Schroeder T
Cipriano AF,Liu H
Cipriano AF,Xie YH
Schroeder T,Liu H
Schroeder T,Xie YH
Theofilas P,Dunlop S
Theofilas P,Heinsen H
Theofilas P,Grinberg LT
Dunlop S,Heinsen H
Dunlop S,Grinberg LT
Chen X,Yan R
Chen X,Bai Z
Chen X,Ma H
Yan R,Bai Z
Yan R,Ma H
Li HB,Qin DN
Li HB,Suo YP
Li HB,Guo J
Li HB,Su Q
Li HB,Miao YW
Li HB,Sun WY
Li HB,Yi QY
Li HB,Cui W
Li HB,Cheng K
Li HB,Zhu GQ
Li HB,Kang YM
Qin DN,Suo YP
Qin DN,Guo J
Qin DN,Su Q
Qin DN,Miao YW
Qin DN,Sun WY
Qin DN,Yi QY
Qin DN,Cui W
Qin DN,Cheng K
Qin DN,Zhu GQ
Qin DN,Kang YM
Suo YP,Guo J
Suo YP,Su Q
Suo YP,Miao YW
Suo YP,Sun WY
Suo YP,Yi QY
Suo YP,Cui W
Suo YP,Cheng K
Suo YP,Zhu GQ
Suo YP,Kang YM
Guo J,Su Q
Guo J,Miao YW
Guo J,Sun WY
Guo J,Yi QY
Guo J,Cui W
Guo J,Cheng K
Guo J,Zhu GQ
Guo J,Kang YM
Su Q,Miao YW
Su Q,Sun WY
Su Q,Yi QY
Su Q,Cui W
Su Q,Cheng K
Su Q,Zhu GQ
Su Q,Kang YM
Miao YW,Sun WY
Miao YW,Yi QY
Miao YW,Cui W
Miao YW,Cheng K
Miao YW,Zhu GQ
Miao YW,Kang YM
Sun WY,Yi QY
Sun WY,Cui W
Sun WY,Cheng K
Sun WY,Zhu GQ
Sun WY,Kang YM
Yi QY,Cui W
Yi QY,Cheng K
Yi QY,Zhu GQ
Yi QY,Kang YM
Cui W,Cheng K
Cui W,Zhu GQ
Cui W,Kang YM
Cheng K,Zhu GQ
Cheng K,Kang YM
Fernandez-Flores A,Manjon JA
Hao L,Zou Z
Hao L,Tian H
Hao L,Zhang Y
Hao L,Song C
Hao L,Zhou H
Hao L,Liu L
Zou Z,Tian H
Zou Z,Zhang Y
Zou Z,Song C
Zou Z,Zhou H
Zou Z,Liu L
Tian H,Zhang Y
Tian H,Song C
Tian H,Zhou H
Tian H,Liu L
Zhang Y,Song C
Zhang Y,Zhou H
Zhang Y,Liu L
Song C,Zhou H
Song C,Liu L
Grouleff J,Ladefoged LK
Grouleff J,Koldsø H
Grouleff J,Schiøtt B
Ladefoged LK,Koldsø H
Ladefoged LK,Schiøtt B
Blecharz-Klin K,Joniec-Maciejak I
Blecharz-Klin K,Jawna K
Blecharz-Klin K,Pyrzanowska J
Blecharz-Klin K,Piechal A
Blecharz-Klin K,Wawer A
Blecharz-Klin K,Widy-Tyszkiewicz E
Joniec-Maciejak I,Jawna K
Joniec-Maciejak I,Pyrzanowska J
Joniec-Maciejak I,Piechal A
Joniec-Maciejak I,Wawer A
Joniec-Maciejak I,Widy-Tyszkiewicz E
Jawna K,Pyrzanowska J
Jawna K,Piechal A
Jawna K,Wawer A
Jawna K,Widy-Tyszkiewicz E
Pyrzanowska J,Piechal A
Pyrzanowska J,Wawer A
Pyrzanowska J,Widy-Tyszkiewicz E
Piechal A,Wawer A
Piechal A,Widy-Tyszkiewicz E
Rodan LH,Gibson KM
Rodan LH,Pearl PL
Johnsen E,Leknes S
Johnsen E,Wilson SR
Johnsen E,Lundanes E
Leknes S,Wilson SR
Leknes S,Lundanes E
García-Cazorla À,Cortès-Saladelafont E
García-Cazorla À,Duarte S
Hou Y,Wang X
Hou Y,Lei Z
Hou Y,Ping J
Hou Y,Liu J
Hou Y,Ma Z
Hou Y,Zhang Z
Hou Y,Jia C
Hou Y,Jin M
Hou Y,Li X
Hou Y,Li X
Hou Y,Chen S
Hou Y,Lv Y
Hou Y,Gao Y
Hou Y,Jia W
Hou Y,Su J
Wang X,Lei Z
Wang X,Ping J
Wang X,Liu J
Wang X,Ma Z
Wang X,Zhang Z
Wang X,Jia C
Wang X,Jin M
Wang X,Li X
Wang X,Li X
Wang X,Chen S
Wang X,Lv Y
Wang X,Gao Y
Wang X,Jia W
Wang X,Su J
Lei Z,Ping J
Lei Z,Liu J
Lei Z,Ma Z
Lei Z,Zhang Z
Lei Z,Jia C
Lei Z,Jin M
Lei Z,Li X
Lei Z,Li X
Lei Z,Chen S
Lei Z,Lv Y
Lei Z,Gao Y
Lei Z,Jia W
Lei Z,Su J
Ping J,Liu J
Ping J,Ma Z
Ping J,Zhang Z
Ping J,Jia C
Ping J,Jin M
Ping J,Li X
Ping J,Li X
Ping J,Chen S
Ping J,Lv Y
Ping J,Gao Y
Ping J,Jia W
Ping J,Su J
Liu J,Ma Z
Liu J,Zhang Z
Liu J,Jia C
Liu J,Jin M
Liu J,Li X
Liu J,Li X
Liu J,Chen S
Liu J,Lv Y
Liu J,Gao Y
Liu J,Jia W
Liu J,Su J
Ma Z,Zhang Z
Ma Z,Jia C
Ma Z,Jin M
Ma Z,Li X
Ma Z,Li X
Ma Z,Chen S
Ma Z,Lv Y
Ma Z,Gao Y
Ma Z,Jia W
Ma Z,Su J
Zhang Z,Jia C
Zhang Z,Jin M
Zhang Z,Li X
Zhang Z,Li X
Zhang Z,Chen S
Zhang Z,Lv Y
Zhang Z,Gao Y
Zhang Z,Jia W
Zhang Z,Su J
Jia C,Jin M
Jia C,Li X
Jia C,Li X
Jia C,Chen S
Jia C,Lv Y
Jia C,Gao Y
Jia C,Jia W
Jia C,Su J
Jin M,Li X
Jin M,Li X
Jin M,Chen S
Jin M,Lv Y
Jin M,Gao Y
Jin M,Jia W
Jin M,Su J
Li X,Li X
Li X,Chen S
Li X,Lv Y
Li X,Gao Y
Li X,Jia W
Li X,Su J
Li X,Chen S
Li X,Lv Y
Li X,Gao Y
Li X,Jia W
Li X,Su J
Chen S,Lv Y
Chen S,Gao Y
Chen S,Jia W
Chen S,Su J
Lv Y,Gao Y
Lv Y,Jia W
Lv Y,Su J
Gao Y,Jia W
Gao Y,Su J
Marazziti D,Abelli M
Marazziti D,Baroni S
Marazziti D,Carpita B
Marazziti D,Ramacciotti CE
Marazziti D,Dell'Osso L
Abelli M,Baroni S
Abelli M,Carpita B
Abelli M,Ramacciotti CE
Abelli M,Dell'Osso L
Baroni S,Carpita B
Baroni S,Ramacciotti CE
Baroni S,Dell'Osso L
Carpita B,Ramacciotti CE
Carpita B,Dell'Osso L
Liu Y,Wei J
Liu Y,Guo G
Liu Y,Zhou J
Wei J,Guo G
Wei J,Zhou J
de Bartolomeis A,Iasevoli F
de Bartolomeis A,Tomasetti C
de Bartolomeis A,Buonaguro EF
Iasevoli F,Tomasetti C
Iasevoli F,Buonaguro EF
Putschögl FM,Gaum PM
Putschögl FM,Schettgen T
Putschögl FM,Kraus T
Putschögl FM,Gube M
Putschögl FM,Lang J
Gaum PM,Schettgen T
Gaum PM,Kraus T
Gaum PM,Gube M
Gaum PM,Lang J
Schettgen T,Kraus T
Schettgen T,Gube M
Schettgen T,Lang J
Kraus T,Gube M
Kraus T,Lang J
Chitravanshi VC,Kawabe K
Chitravanshi VC,Sapru HN
Ezeoke CC,Morley JE
Vardjan N,Zorec R
Zürcher NR,Bhanot A
Zürcher NR,McDougle CJ
Zürcher NR,Hooker JM
Bhanot A,McDougle CJ
Bhanot A,Hooker JM
Italiano D,Italiano F
Italiano D,Genovese C
Italiano D,Calabrò RS
Italiano F,Genovese C
Italiano F,Calabrò RS
Nair SS,Prathibha P
Nair SS,Syam Das S
Nair SS,Kavitha S
Nair SS,Indira M
Prathibha P,Syam Das S
Prathibha P,Kavitha S
Prathibha P,Indira M
Syam Das S,Kavitha S
Syam Das S,Indira M
Chen B,Li MY
Chen B,Guo Y
Chen B,Zhao X
Chen B,Liu YY
Li MY,Guo Y
Li MY,Zhao X
Li MY,Liu YY
Guo Y,Zhao X
Guo Y,Liu YY
Hebart MN,Gläscher J
Zhen XH,Quan YC
Zhen XH,Jiang HY
Zhen XH,Wen ZS
Zhen XH,Qu YL
Zhen XH,Guan LP
Quan YC,Jiang HY
Quan YC,Wen ZS
Quan YC,Qu YL
Quan YC,Guan LP
Jiang HY,Wen ZS
Jiang HY,Qu YL
Jiang HY,Guan LP
Wen ZS,Qu YL
Wen ZS,Guan LP
Frank DM,Deaton L
Frank DM,Shumway SE
Frank DM,Holohan BA
Frank DM,Ward JE
Deaton L,Shumway SE
Deaton L,Holohan BA
Deaton L,Ward JE
Shumway SE,Holohan BA
Shumway SE,Ward JE
Kubesova A,Tejkalova H
Kubesova A,Syslova K
Kubesova A,Kacer P
Kubesova A,Vondrousova J
Kubesova A,Tyls F
Kubesova A,Fujakova M
Kubesova A,Palenicek T
Kubesova A,Horacek J
Tejkalova H,Syslova K
Tejkalova H,Kacer P
Tejkalova H,Vondrousova J
Tejkalova H,Tyls F
Tejkalova H,Fujakova M
Tejkalova H,Palenicek T
Tejkalova H,Horacek J
Syslova K,Kacer P
Syslova K,Vondrousova J
Syslova K,Tyls F
Syslova K,Fujakova M
Syslova K,Palenicek T
Syslova K,Horacek J
Kacer P,Vondrousova J
Kacer P,Tyls F
Kacer P,Fujakova M
Kacer P,Palenicek T
Kacer P,Horacek J
Vondrousova J,Tyls F
Vondrousova J,Fujakova M
Vondrousova J,Palenicek T
Vondrousova J,Horacek J
Tyls F,Fujakova M
Tyls F,Palenicek T
Tyls F,Horacek J
Fujakova M,Palenicek T
Fujakova M,Horacek J
Jadavji NM,Wieske F
Jadavji NM,Dirnagl U
Jadavji NM,Winter C
Wieske F,Dirnagl U
Wieske F,Winter C
Chakraborty R,Pardue MT
Wang Y,Zhou Z
Wang Y,Leylek T
Wang Y,Tan H
Wang Y,Sun Y
Wang Y,Parkinson FE
Wang Y,Wang JF
Zhou Z,Leylek T
Zhou Z,Tan H
Zhou Z,Sun Y
Zhou Z,Parkinson FE
Zhou Z,Wang JF
Leylek T,Tan H
Leylek T,Sun Y
Leylek T,Parkinson FE
Leylek T,Wang JF
Tan H,Sun Y
Tan H,Parkinson FE
Tan H,Wang JF
Sun Y,Parkinson FE
Sun Y,Wang JF
de Groat WC,Tai C
Fabre-Nys C,Kendrick KM
Sun CL,Geng CA
Sun CL,Yin XJ
Sun CL,Huang XY
Sun CL,Chen JJ
Geng CA,Yin XJ
Geng CA,Huang XY
Geng CA,Chen JJ
Yin XJ,Huang XY
Yin XJ,Chen JJ
Parrot S,Denoroy L
Parrot S,Renaud B
Parrot S,Benetollo C
Denoroy L,Renaud B
Denoroy L,Benetollo C
Bossy M,Faugeras O
Bossy M,Talay D
Coccaro EF,Fanning JR
Coccaro EF,Phan KL
Coccaro EF,Lee R
Fanning JR,Phan KL
Fanning JR,Lee R
Iwańczuk W,Guźniczak P
Zai G,Zai CC
Zai G,Arnold PD
Zai G,Freeman N
Zai G,Burroughs E
Zai G,Kennedy JL
Zai G,Richter MA
Zai CC,Arnold PD
Zai CC,Freeman N
Zai CC,Burroughs E
Zai CC,Kennedy JL
Zai CC,Richter MA
Arnold PD,Freeman N
Arnold PD,Burroughs E
Arnold PD,Kennedy JL
Arnold PD,Richter MA
Freeman N,Burroughs E
Freeman N,Kennedy JL
Freeman N,Richter MA
Burroughs E,Kennedy JL
Burroughs E,Richter MA
Weber B,Barros LF
Eggleston W,Stork C
Murray AT,Dowley MJ
Murray AT,Pradaux-Caggiano F
Murray AT,Baldansuren A
Murray AT,Fielding AJ
Murray AT,Tuna F
Murray AT,Hendon CH
Murray AT,Walsh A
Murray AT,Lloyd-Jones GC
Murray AT,John MP
Murray AT,Carbery DR
Dowley MJ,Pradaux-Caggiano F
Dowley MJ,Baldansuren A
Dowley MJ,Fielding AJ
Dowley MJ,Tuna F
Dowley MJ,Hendon CH
Dowley MJ,Walsh A
Dowley MJ,Lloyd-Jones GC
Dowley MJ,John MP
Dowley MJ,Carbery DR
Pradaux-Caggiano F,Baldansuren A
Pradaux-Caggiano F,Fielding AJ
Pradaux-Caggiano F,Tuna F
Pradaux-Caggiano F,Hendon CH
Pradaux-Caggiano F,Walsh A
Pradaux-Caggiano F,Lloyd-Jones GC
Pradaux-Caggiano F,John MP
Pradaux-Caggiano F,Carbery DR
Baldansuren A,Fielding AJ
Baldansuren A,Tuna F
Baldansuren A,Hendon CH
Baldansuren A,Walsh A
Baldansuren A,Lloyd-Jones GC
Baldansuren A,John MP
Baldansuren A,Carbery DR
Fielding AJ,Tuna F
Fielding AJ,Hendon CH
Fielding AJ,Walsh A
Fielding AJ,Lloyd-Jones GC
Fielding AJ,John MP
Fielding AJ,Carbery DR
Tuna F,Hendon CH
Tuna F,Walsh A
Tuna F,Lloyd-Jones GC
Tuna F,John MP
Tuna F,Carbery DR
Hendon CH,Walsh A
Hendon CH,Lloyd-Jones GC
Hendon CH,John MP
Hendon CH,Carbery DR
Walsh A,Lloyd-Jones GC
Walsh A,John MP
Walsh A,Carbery DR
Lloyd-Jones GC,John MP
Lloyd-Jones GC,Carbery DR
Bailey TS,Donor MT
Bailey TS,Naughton SP
Bailey TS,Pluth MD
Donor MT,Naughton SP
Donor MT,Pluth MD
Vetrile LA,Karpova MN
Vetrile LA,Kuznetzova LV
Quelch D,De Santis V
Quelch D,Strege A
Quelch D,Myers J
Quelch D,Wells L
Quelch D,Nutt D
Quelch D,Lingford-Hughes A
Quelch D,Parker C
Quelch D,Tyacke R
De Santis V,Strege A
De Santis V,Myers J
De Santis V,Wells L
De Santis V,Nutt D
De Santis V,Lingford-Hughes A
De Santis V,Parker C
De Santis V,Tyacke R
Strege A,Myers J
Strege A,Wells L
Strege A,Nutt D
Strege A,Lingford-Hughes A
Strege A,Parker C
Strege A,Tyacke R
Myers J,Wells L
Myers J,Nutt D
Myers J,Lingford-Hughes A
Myers J,Parker C
Myers J,Tyacke R
Wells L,Nutt D
Wells L,Lingford-Hughes A
Wells L,Parker C
Wells L,Tyacke R
Nutt D,Lingford-Hughes A
Nutt D,Parker C
Nutt D,Tyacke R
Lingford-Hughes A,Parker C
Lingford-Hughes A,Tyacke R
Han C,Pae CU
Ji X,Wang Q
Ji X,Zhu W
Deng XY,Li HY
Deng XY,Chen JJ
Deng XY,Li RP
Deng XY,Qu R
Deng XY,Fu Q
Deng XY,Ma SP
Li HY,Chen JJ
Li HY,Li RP
Li HY,Qu R
Li HY,Fu Q
Li HY,Ma SP
Chen JJ,Li RP
Chen JJ,Qu R
Chen JJ,Fu Q
Chen JJ,Ma SP
Li RP,Qu R
Li RP,Fu Q
Li RP,Ma SP
Qu R,Fu Q
Qu R,Ma SP
Colombo ML,Sweedler JV
Colombo ML,Shen M
Khornchatri K,Kornthong N
Khornchatri K,Saetan J
Khornchatri K,Tinikul Y
Khornchatri K,Chotwiwatthanakun C
Khornchatri K,Cummins SF
Khornchatri K,Hanna PJ
Khornchatri K,Sobhon P
Kornthong N,Saetan J
Kornthong N,Tinikul Y
Kornthong N,Chotwiwatthanakun C
Kornthong N,Cummins SF
Kornthong N,Hanna PJ
Kornthong N,Sobhon P
Saetan J,Tinikul Y
Saetan J,Chotwiwatthanakun C
Saetan J,Cummins SF
Saetan J,Hanna PJ
Saetan J,Sobhon P
Tinikul Y,Chotwiwatthanakun C
Tinikul Y,Cummins SF
Tinikul Y,Hanna PJ
Tinikul Y,Sobhon P
Chotwiwatthanakun C,Cummins SF
Chotwiwatthanakun C,Hanna PJ
Chotwiwatthanakun C,Sobhon P
Cummins SF,Hanna PJ
Cummins SF,Sobhon P
Schumacher F,Chakraborty S
Schumacher F,Kleuser B
Schumacher F,Gulbins E
Schumacher F,Schwerdtle T
Schumacher F,Aschner M
Schumacher F,Bornhorst J
Chakraborty S,Kleuser B
Chakraborty S,Gulbins E
Chakraborty S,Schwerdtle T
Chakraborty S,Aschner M
Chakraborty S,Bornhorst J
Kleuser B,Gulbins E
Kleuser B,Schwerdtle T
Kleuser B,Aschner M
Kleuser B,Bornhorst J
Gulbins E,Schwerdtle T
Gulbins E,Aschner M
Gulbins E,Bornhorst J
Schwerdtle T,Aschner M
Schwerdtle T,Bornhorst J
Preud'homme V,Milla S
Preud'homme V,Gillardin V
Preud'homme V,De Pauw E
Preud'homme V,Denoël M
Preud'homme V,Kestemont P
Milla S,Gillardin V
Milla S,De Pauw E
Milla S,Denoël M
Milla S,Kestemont P
Gillardin V,De Pauw E
Gillardin V,Denoël M
Gillardin V,Kestemont P
De Pauw E,Denoël M
De Pauw E,Kestemont P
Stavermann M,Meuth P
Stavermann M,Doengi M
Stavermann M,Thyssen A
Stavermann M,Deitmer JW
Stavermann M,Lohr C
Meuth P,Doengi M
Meuth P,Thyssen A
Meuth P,Deitmer JW
Meuth P,Lohr C
Doengi M,Thyssen A
Doengi M,Deitmer JW
Doengi M,Lohr C
Thyssen A,Deitmer JW
Thyssen A,Lohr C
D'Andrea G,Cevoli S
D'Andrea G,Colavito D
D'Andrea G,Leon A
Cevoli S,Colavito D
Cevoli S,Leon A
Gao B,Vavricka SR
Gao B,Meier PJ
Gao B,Stieger B
Vavricka SR,Meier PJ
Vavricka SR,Stieger B
Xi HJ,Wu RP
Xi HJ,Liu JJ
Xi HJ,Zhang LJ
Xi HJ,Li ZS
Wu RP,Liu JJ
Wu RP,Zhang LJ
Wu RP,Li ZS
Liu JJ,Zhang LJ
Liu JJ,Li ZS
Varatharajan R,Joseph K
Varatharajan R,Neto SC
Varatharajan R,Hofmann UG
Varatharajan R,Moser A
Varatharajan R,Tronnier V
Joseph K,Neto SC
Joseph K,Hofmann UG
Joseph K,Moser A
Joseph K,Tronnier V
Neto SC,Hofmann UG
Neto SC,Moser A
Neto SC,Tronnier V
Hofmann UG,Moser A
Hofmann UG,Tronnier V
Muschter D,Schäfer N
Muschter D,Stangl H
Muschter D,Straub RH
Muschter D,Grässel S
Schäfer N,Stangl H
Schäfer N,Straub RH
Schäfer N,Grässel S
Stangl H,Straub RH
Stangl H,Grässel S
Seebohm G,Piccini I
Seebohm G,Strutz-Seebohm N
Shi L,Yang AC
Shi L,Li JJ
Shi L,Meng DW
Shi L,Jiang B
Shi L,Zhang JG
Yang AC,Li JJ
Yang AC,Meng DW
Yang AC,Jiang B
Yang AC,Zhang JG
Li JJ,Meng DW
Li JJ,Jiang B
Li JJ,Zhang JG
Meng DW,Jiang B
Meng DW,Zhang JG
Krishnakumar SS,Li F
Krishnakumar SS,Coleman J
Krishnakumar SS,Schauder CM
Krishnakumar SS,Kümmel D
Krishnakumar SS,Pincet F
Krishnakumar SS,Rothman JE
Krishnakumar SS,Reinisch KM
Li F,Coleman J
Li F,Schauder CM
Li F,Kümmel D
Li F,Pincet F
Li F,Rothman JE
Li F,Reinisch KM
Coleman J,Schauder CM
Coleman J,Kümmel D
Coleman J,Pincet F
Coleman J,Rothman JE
Coleman J,Reinisch KM
Schauder CM,Kümmel D
Schauder CM,Pincet F
Schauder CM,Rothman JE
Schauder CM,Reinisch KM
Kümmel D,Pincet F
Kümmel D,Rothman JE
Kümmel D,Reinisch KM
Pincet F,Rothman JE
Pincet F,Reinisch KM
Wolff C,Straub RH
Wolff C,Hahnel A
Wolff C,Randolf A
Wolff C,Wildmann J
Wolff C,Besedovsky HO
Wolff C,del Rey A
Straub RH,Hahnel A
Straub RH,Randolf A
Straub RH,Wildmann J
Straub RH,Besedovsky HO
Straub RH,del Rey A
Hahnel A,Randolf A
Hahnel A,Wildmann J
Hahnel A,Besedovsky HO
Hahnel A,del Rey A
Randolf A,Wildmann J
Randolf A,Besedovsky HO
Randolf A,del Rey A
Wildmann J,Besedovsky HO
Wildmann J,del Rey A
Balasubramanian D,Deng AX
Balasubramanian D,Doudney K
Balasubramanian D,Hampton MB
Balasubramanian D,Kennedy MA
Deng AX,Doudney K
Deng AX,Hampton MB
Deng AX,Kennedy MA
Doudney K,Hampton MB
Doudney K,Kennedy MA
An JH,Choi DK
An JH,Lee KJ
An JH,Choi JW
Choi DK,Lee KJ
Choi DK,Choi JW
Zdanowicz A,Kaźmierczak W
Zdanowicz A,Wierzbiński P
Yong HS,Eamsobhana P
Yong HS,Lim PE
Yong HS,Razali R
Yong HS,Aziz FA
Yong HS,Rosli NS
Yong HS,Poole-Johnson J
Yong HS,Anwar A
Eamsobhana P,Lim PE
Eamsobhana P,Razali R
Eamsobhana P,Aziz FA
Eamsobhana P,Rosli NS
Eamsobhana P,Poole-Johnson J
Eamsobhana P,Anwar A
Lim PE,Razali R
Lim PE,Aziz FA
Lim PE,Rosli NS
Lim PE,Poole-Johnson J
Lim PE,Anwar A
Razali R,Aziz FA
Razali R,Rosli NS
Razali R,Poole-Johnson J
Razali R,Anwar A
Aziz FA,Rosli NS
Aziz FA,Poole-Johnson J
Aziz FA,Anwar A
Rosli NS,Poole-Johnson J
Rosli NS,Anwar A
Corns LF,Atkinson L
Corns LF,Daniel J
Corns LF,Edwards IJ
Corns LF,New L
Corns LF,Deuchars J
Corns LF,Deuchars SA
Atkinson L,Daniel J
Atkinson L,Edwards IJ
Atkinson L,New L
Atkinson L,Deuchars J
Atkinson L,Deuchars SA
Daniel J,Edwards IJ
Daniel J,New L
Daniel J,Deuchars J
Daniel J,Deuchars SA
Edwards IJ,New L
Edwards IJ,Deuchars J
Edwards IJ,Deuchars SA
New L,Deuchars J
New L,Deuchars SA
Drougard A,Fournel A
Drougard A,Valet P
Drougard A,Knauf C
Fournel A,Valet P
Fournel A,Knauf C
Gao P,Gao XI
Gao P,Fu T
Gao P,Xu D
Gao P,Wen Q
Gao XI,Fu T
Gao XI,Xu D
Gao XI,Wen Q
Fu T,Xu D
Fu T,Wen Q
Wake H,Kato D
Tafakhori A,Aghamollaii V
Tafakhori A,Faghihi-Kashani S
Tafakhori A,Sarraf P
Tafakhori A,Habibi L
Aghamollaii V,Faghihi-Kashani S
Aghamollaii V,Sarraf P
Aghamollaii V,Habibi L
Faghihi-Kashani S,Sarraf P
Faghihi-Kashani S,Habibi L
Steinberg EA,Wafford KA
Steinberg EA,Brickley SG
Steinberg EA,Franks NP
Steinberg EA,Wisden W
Wafford KA,Brickley SG
Wafford KA,Franks NP
Wafford KA,Wisden W
Brickley SG,Franks NP
Brickley SG,Wisden W
Šolomek T,Wirz J
Šolomek T,Klán P
Hou ML,Lin CH
Hou ML,Lin LC
Hou ML,Tsai TH
Lin CH,Lin LC
Lin CH,Tsai TH
Wang M,Zhu J
Wang M,Pan Y
Wang M,Dong J
Wang M,Zhang L
Wang M,Zhang X
Wang M,Zhang L
Zhu J,Pan Y
Zhu J,Dong J
Zhu J,Zhang L
Zhu J,Zhang X
Zhu J,Zhang L
Pan Y,Dong J
Pan Y,Zhang L
Pan Y,Zhang X
Pan Y,Zhang L
Dong J,Zhang L
Dong J,Zhang X
Dong J,Zhang L
Zhang L,Zhang X
Zhang L,Zhang L
Peng L,Verkhratsky A
Peng L,Gu L
Peng L,Li B
Verkhratsky A,Gu L
Verkhratsky A,Li B
Niederberger E,Kuner R
Niederberger E,Geißlinger G
Jobling P,Pundavela J
Jobling P,Oliveira SM
Jobling P,Roselli S
Jobling P,Walker MM
Jobling P,Hondermarck H
Pundavela J,Oliveira SM
Pundavela J,Roselli S
Pundavela J,Walker MM
Pundavela J,Hondermarck H
Oliveira SM,Roselli S
Oliveira SM,Walker MM
Oliveira SM,Hondermarck H
Roselli S,Walker MM
Roselli S,Hondermarck H
Ladner Y,Cretier G
Ladner Y,Faure K
Liu T,Singh P
Liu T,Jenkins JT
Liu T,Jagota A
Liu T,Bykhovskaia M
Liu T,Hui CY
Singh P,Jenkins JT
Singh P,Jagota A
Singh P,Bykhovskaia M
Singh P,Hui CY
Jenkins JT,Jagota A
Jenkins JT,Bykhovskaia M
Jenkins JT,Hui CY
Jagota A,Bykhovskaia M
Jagota A,Hui CY
Mifflin K,Benson C
Mifflin K,Kerr B
Mifflin K,Aricioglu F
Mifflin K,Cetin M
Mifflin K,Dursun S
Mifflin K,Baker G
Benson C,Kerr B
Benson C,Aricioglu F
Benson C,Cetin M
Benson C,Dursun S
Benson C,Baker G
Kerr B,Aricioglu F
Kerr B,Cetin M
Kerr B,Dursun S
Kerr B,Baker G
Aricioglu F,Cetin M
Aricioglu F,Dursun S
Aricioglu F,Baker G
Cetin M,Dursun S
Cetin M,Baker G
Terenina NB,Kreshchenko ND
Terenina NB,Chilyuta NV
Terenina NB,Zaripova FF
Kreshchenko ND,Chilyuta NV
Kreshchenko ND,Zaripova FF
Jaquins-Gerstl A,Michael AC
Dyuzhikova NA,Skomorokhova EB
Dyuzhikova NA,Vaido AI
Carling CJ,Viger ML
Carling CJ,Huu VA
Carling CJ,Garcia AV
Carling CJ,Almutairi A
Viger ML,Huu VA
Viger ML,Garcia AV
Viger ML,Almutairi A
Huu VA,Garcia AV
Huu VA,Almutairi A
Weinstein LI,Revuelta A
Weinstein LI,Pando RH
Johnson ZL,Lee SY
Concu R,Ornelas M
Concu R,Azenha M
Hook V,Bandeira N
Petra AI,Panagiotidou S
Petra AI,Hatziagelaki E
Petra AI,Stewart JM
Petra AI,Conti P
Petra AI,Theoharides TC
Panagiotidou S,Hatziagelaki E
Panagiotidou S,Stewart JM
Panagiotidou S,Conti P
Panagiotidou S,Theoharides TC
Hatziagelaki E,Stewart JM
Hatziagelaki E,Conti P
Hatziagelaki E,Theoharides TC
Stewart JM,Conti P
Stewart JM,Theoharides TC
Mazzuca M,Maubert MA
Mazzuca M,Damaj L
Mazzuca M,Clot F
Mazzuca M,Cadoudal M
Mazzuca M,Dubourg C
Mazzuca M,Odent S
Mazzuca M,Benoit JF
Mazzuca M,Bahi-Buisson N
Mazzuca M,Christa L
Mazzuca M,de Lonlay P
Maubert MA,Damaj L
Maubert MA,Clot F
Maubert MA,Cadoudal M
Maubert MA,Dubourg C
Maubert MA,Odent S
Maubert MA,Benoit JF
Maubert MA,Bahi-Buisson N
Maubert MA,Christa L
