Source,Target
Svarer C,Lanzenberger R
Svarer C,Lubberink M
Svarer C,Parsey RV
Svarer C,Politis M
Svarer C,Rabiner EA
Svarer C,Slifstein M
Svarer C,Sossi V
Svarer C,Suhara T
Svarer C,Talbot PS
Svarer C,Turkheimer F
Svarer C,Strother SC
Svarer C,Knudsen GM
Feng L,Ichise M
Feng L,Lanzenberger R
Feng L,Lubberink M
Feng L,Parsey RV
Feng L,Politis M
Feng L,Rabiner EA
Feng L,Slifstein M
Feng L,Sossi V
Feng L,Suhara T
Feng L,Talbot PS
Feng L,Turkheimer F
Feng L,Strother SC
Feng L,Knudsen GM
Ichise M,Lanzenberger R
Ichise M,Lubberink M
Ichise M,Parsey RV
Ichise M,Politis M
Ichise M,Rabiner EA
Ichise M,Slifstein M
Ichise M,Sossi V
Ichise M,Suhara T
Ichise M,Talbot PS
Ichise M,Turkheimer F
Ichise M,Strother SC
Ichise M,Knudsen GM
Lanzenberger R,Lubberink M
Lanzenberger R,Parsey RV
Lanzenberger R,Politis M
Lanzenberger R,Rabiner EA
Lanzenberger R,Slifstein M
Lanzenberger R,Sossi V
Lanzenberger R,Suhara T
Lanzenberger R,Talbot PS
Lanzenberger R,Turkheimer F
Lanzenberger R,Strother SC
Lanzenberger R,Knudsen GM
Lubberink M,Parsey RV
Lubberink M,Politis M
Lubberink M,Rabiner EA
Lubberink M,Slifstein M
Lubberink M,Sossi V
Lubberink M,Suhara T
Lubberink M,Talbot PS
Lubberink M,Turkheimer F
Lubberink M,Strother SC
Lubberink M,Knudsen GM
Parsey RV,Politis M
Parsey RV,Rabiner EA
Parsey RV,Slifstein M
Parsey RV,Sossi V
Parsey RV,Suhara T
Parsey RV,Talbot PS
Parsey RV,Turkheimer F
Parsey RV,Strother SC
Parsey RV,Knudsen GM
Politis M,Rabiner EA
Politis M,Slifstein M
Politis M,Sossi V
Politis M,Suhara T
Politis M,Talbot PS
Politis M,Turkheimer F
Politis M,Strother SC
Politis M,Knudsen GM
Rabiner EA,Slifstein M
Rabiner EA,Sossi V
Rabiner EA,Suhara T
Rabiner EA,Talbot PS
Rabiner EA,Turkheimer F
Rabiner EA,Strother SC
Rabiner EA,Knudsen GM
Slifstein M,Sossi V
Slifstein M,Suhara T
Slifstein M,Talbot PS
Slifstein M,Turkheimer F
Slifstein M,Strother SC
Slifstein M,Knudsen GM
Sossi V,Suhara T
Sossi V,Talbot PS
Sossi V,Turkheimer F
Sossi V,Strother SC
Sossi V,Knudsen GM
Suhara T,Talbot PS
Suhara T,Turkheimer F
Suhara T,Strother SC
Suhara T,Knudsen GM
Talbot PS,Turkheimer F
Talbot PS,Strother SC
Talbot PS,Knudsen GM
Turkheimer F,Strother SC
Turkheimer F,Knudsen GM
Nedic Erjavec G,Svob Strac D
Nedic Erjavec G,Tudor L
Nedic Erjavec G,Konjevod M
Nedic Erjavec G,Sagud M
Nedic Erjavec G,Pivac N
Svob Strac D,Tudor L
Svob Strac D,Konjevod M
Svob Strac D,Sagud M
Svob Strac D,Pivac N
Tudor L,Konjevod M
Tudor L,Sagud M
Tudor L,Pivac N
Konjevod M,Sagud M
Konjevod M,Pivac N
Buskila Y,Bellot-Saez A
Buskila Y,Morley JW
Cao Q,Hensley DK
Cao Q,Lavrik NV
Cao Q,Venton BJ
Hensley DK,Lavrik NV
Hensley DK,Venton BJ
Rahman MA,Manser C
Rahman MA,Benlaouer O
Rahman MA,Suckling J
Rahman MA,Blackburn JK
Rahman MA,Silva JP
Rahman MA,Ushkaryov YA
Manser C,Benlaouer O
Manser C,Suckling J
Manser C,Blackburn JK
Manser C,Silva JP
Manser C,Ushkaryov YA
Benlaouer O,Suckling J
Benlaouer O,Blackburn JK
Benlaouer O,Silva JP
Benlaouer O,Ushkaryov YA
Suckling J,Blackburn JK
Suckling J,Silva JP
Suckling J,Ushkaryov YA
Blackburn JK,Silva JP
Blackburn JK,Ushkaryov YA
Uchitel OD,González Inchauspe C
Uchitel OD,Weissmann C
Zhang L,Hernandez-Sanchez D
Zhang L,Herzog H
Katow H,Takahashi T
Katow H,Saito K
Katow H,Tanimoto H
Katow H,Kondo S
Takahashi T,Saito K
Takahashi T,Tanimoto H
Takahashi T,Kondo S
Saito K,Tanimoto H
Saito K,Kondo S
Kossowski B,Chyl K
Kossowski B,Kacprzak A
Kossowski B,Bogorodzki P
Kossowski B,Jednoróg K
Chyl K,Kacprzak A
Chyl K,Bogorodzki P
Chyl K,Jednoróg K
Kacprzak A,Bogorodzki P
Kacprzak A,Jednoróg K
Shimojo M,Madara J
Shimojo M,Pankow S
Shimojo M,Liu X
Shimojo M,Yates J 3rd
Shimojo M,Südhof TC
Shimojo M,Maximov A
Madara J,Pankow S
Madara J,Liu X
Madara J,Yates J 3rd
Madara J,Südhof TC
Madara J,Maximov A
Pankow S,Liu X
Pankow S,Yates J 3rd
Pankow S,Südhof TC
Pankow S,Maximov A
Liu X,Yates J 3rd
Liu X,Südhof TC
Liu X,Maximov A
Yates J 3rd,Südhof TC
Yates J 3rd,Maximov A
Mahmoud S,Gharagozloo M
Mahmoud S,Simard C
Mahmoud S,Gris D
Gharagozloo M,Simard C
Gharagozloo M,Gris D
Wang K,Luo L
Wang K,He ZZ
Svensson E,Apergis-Schoute J
Svensson E,Burnstock G
Svensson E,Nusbaum MP
Svensson E,Parker D
Svensson E,Schiöth HB
Apergis-Schoute J,Burnstock G
Apergis-Schoute J,Nusbaum MP
Apergis-Schoute J,Parker D
Apergis-Schoute J,Schiöth HB
Burnstock G,Nusbaum MP
Burnstock G,Parker D
Burnstock G,Schiöth HB
Nusbaum MP,Parker D
Nusbaum MP,Schiöth HB
Losi G,Lia AM
Losi G,Gomez-Gonzalo M
Losi G,Zonta M
Losi G,Carmignoto G
Lia AM,Gomez-Gonzalo M
Lia AM,Zonta M
Lia AM,Carmignoto G
Gomez-Gonzalo M,Zonta M
Gomez-Gonzalo M,Carmignoto G
Fode M,Jensen CFS
Fode M,Østergren PB
Lévy F,Batailler M
Lévy F,Meurisse M
Lévy F,Keller M
Lévy F,Cornilleau F
Lévy F,Moussu C
Lévy F,Poissenot K
Lévy F,Migaud M
Batailler M,Meurisse M
Batailler M,Keller M
Batailler M,Cornilleau F
Batailler M,Moussu C
Batailler M,Poissenot K
Batailler M,Migaud M
Meurisse M,Keller M
Meurisse M,Cornilleau F
Meurisse M,Moussu C
Meurisse M,Poissenot K
Meurisse M,Migaud M
Keller M,Cornilleau F
Keller M,Moussu C
Keller M,Poissenot K
Keller M,Migaud M
Cornilleau F,Moussu C
Cornilleau F,Poissenot K
Cornilleau F,Migaud M
Moussu C,Poissenot K
Moussu C,Migaud M
Koch ET,Raymond LA
Reddy P,Rochfort S
Reddy P,Read E
Reddy P,Deseo M
Reddy P,Jaehne E
Reddy P,Van Den Buuse M
Reddy P,Guthridge K
Reddy P,Combs M
Reddy P,Spangenberg G
Reddy P,Quinn J
Rochfort S,Read E
Rochfort S,Deseo M
Rochfort S,Jaehne E
Rochfort S,Van Den Buuse M
Rochfort S,Guthridge K
Rochfort S,Combs M
Rochfort S,Spangenberg G
Rochfort S,Quinn J
Read E,Deseo M
Read E,Jaehne E
Read E,Van Den Buuse M
Read E,Guthridge K
Read E,Combs M
Read E,Spangenberg G
Read E,Quinn J
Deseo M,Jaehne E
Deseo M,Van Den Buuse M
Deseo M,Guthridge K
Deseo M,Combs M
Deseo M,Spangenberg G
Deseo M,Quinn J
Jaehne E,Van Den Buuse M
Jaehne E,Guthridge K
Jaehne E,Combs M
Jaehne E,Spangenberg G
Jaehne E,Quinn J
Van Den Buuse M,Guthridge K
Van Den Buuse M,Combs M
Van Den Buuse M,Spangenberg G
Van Den Buuse M,Quinn J
Guthridge K,Combs M
Guthridge K,Spangenberg G
Guthridge K,Quinn J
Combs M,Spangenberg G
Combs M,Quinn J
Wang Y,Liu C
Wang Y,Wang H
Wang Y,Jiang Y
Wang Y,Wang P
Wang Y,Shang H
Liu C,Wang H
Liu C,Jiang Y
Liu C,Wang P
Liu C,Shang H
Wang H,Jiang Y
Wang H,Wang P
Wang H,Shang H
Jiang Y,Wang P
Jiang Y,Shang H
Ishiuchi SI,Wako H
Ishiuchi SI,Xantheas SS
Ishiuchi SI,Fujii M
Wako H,Xantheas SS
Wako H,Fujii M
Ueda T,Kofuku Y
Ueda T,Okude J
Ueda T,Imai S
Ueda T,Shiraishi Y
Ueda T,Shimada I
Kofuku Y,Okude J
Kofuku Y,Imai S
Kofuku Y,Shiraishi Y
Kofuku Y,Shimada I
Okude J,Imai S
Okude J,Shiraishi Y
Okude J,Shimada I
Imai S,Shiraishi Y
Imai S,Shimada I
Smith-Dijak AI,Sepers MD
Smith-Dijak AI,Raymond LA
Kumar A,Pasam VR
Kumar A,Thakur RK
Kumar A,Singh M
Kumar A,Singh K
Kumar A,Shukla M
Kumar A,Yadav A
Kumar A,Dogra S
Kumar A,Sona C
Kumar A,Umrao D
Kumar A,Jaiswal S
Kumar A,Ahmad H
Kumar A,Rashid M
Kumar A,Singh SK
Kumar A,Wahajuddin M
Kumar A,Dwivedi AK
Kumar A,Siddiqi MI
Kumar A,Lal J
Kumar A,Tripathi RP
Kumar A,Yadav PN
Pasam VR,Thakur RK
Pasam VR,Singh M
Pasam VR,Singh K
Pasam VR,Shukla M
Pasam VR,Yadav A
Pasam VR,Dogra S
Pasam VR,Sona C
Pasam VR,Umrao D
Pasam VR,Jaiswal S
Pasam VR,Ahmad H
Pasam VR,Rashid M
Pasam VR,Singh SK
Pasam VR,Wahajuddin M
Pasam VR,Dwivedi AK
Pasam VR,Siddiqi MI
Pasam VR,Lal J
Pasam VR,Tripathi RP
Pasam VR,Yadav PN
Thakur RK,Singh M
Thakur RK,Singh K
Thakur RK,Shukla M
Thakur RK,Yadav A
Thakur RK,Dogra S
Thakur RK,Sona C
Thakur RK,Umrao D
Thakur RK,Jaiswal S
Thakur RK,Ahmad H
Thakur RK,Rashid M
Thakur RK,Singh SK
Thakur RK,Wahajuddin M
Thakur RK,Dwivedi AK
Thakur RK,Siddiqi MI
Thakur RK,Lal J
Thakur RK,Tripathi RP
Thakur RK,Yadav PN
Singh M,Singh K
Singh M,Shukla M
Singh M,Yadav A
Singh M,Dogra S
Singh M,Sona C
Singh M,Umrao D
Singh M,Jaiswal S
Singh M,Ahmad H
Singh M,Rashid M
Singh M,Singh SK
Singh M,Wahajuddin M
Singh M,Dwivedi AK
Singh M,Siddiqi MI
Singh M,Lal J
Singh M,Tripathi RP
Singh M,Yadav PN
Singh K,Shukla M
Singh K,Yadav A
Singh K,Dogra S
Singh K,Sona C
Singh K,Umrao D
Singh K,Jaiswal S
Singh K,Ahmad H
Singh K,Rashid M
Singh K,Singh SK
Singh K,Wahajuddin M
Singh K,Dwivedi AK
Singh K,Siddiqi MI
Singh K,Lal J
Singh K,Tripathi RP
Singh K,Yadav PN
Shukla M,Yadav A
Shukla M,Dogra S
Shukla M,Sona C
Shukla M,Umrao D
Shukla M,Jaiswal S
Shukla M,Ahmad H
Shukla M,Rashid M
Shukla M,Singh SK
Shukla M,Wahajuddin M
Shukla M,Dwivedi AK
Shukla M,Siddiqi MI
Shukla M,Lal J
Shukla M,Tripathi RP
Shukla M,Yadav PN
Yadav A,Dogra S
Yadav A,Sona C
Yadav A,Umrao D
Yadav A,Jaiswal S
Yadav A,Ahmad H
Yadav A,Rashid M
Yadav A,Singh SK
Yadav A,Wahajuddin M
Yadav A,Dwivedi AK
Yadav A,Siddiqi MI
Yadav A,Lal J
Yadav A,Tripathi RP
Yadav A,Yadav PN
Dogra S,Sona C
Dogra S,Umrao D
Dogra S,Jaiswal S
Dogra S,Ahmad H
Dogra S,Rashid M
Dogra S,Singh SK
Dogra S,Wahajuddin M
Dogra S,Dwivedi AK
Dogra S,Siddiqi MI
Dogra S,Lal J
Dogra S,Tripathi RP
Dogra S,Yadav PN
Sona C,Umrao D
Sona C,Jaiswal S
Sona C,Ahmad H
Sona C,Rashid M
Sona C,Singh SK
Sona C,Wahajuddin M
Sona C,Dwivedi AK
Sona C,Siddiqi MI
Sona C,Lal J
Sona C,Tripathi RP
Sona C,Yadav PN
Umrao D,Jaiswal S
Umrao D,Ahmad H
Umrao D,Rashid M
Umrao D,Singh SK
Umrao D,Wahajuddin M
Umrao D,Dwivedi AK
Umrao D,Siddiqi MI
Umrao D,Lal J
Umrao D,Tripathi RP
Umrao D,Yadav PN
Jaiswal S,Ahmad H
Jaiswal S,Rashid M
Jaiswal S,Singh SK
Jaiswal S,Wahajuddin M
Jaiswal S,Dwivedi AK
Jaiswal S,Siddiqi MI
Jaiswal S,Lal J
Jaiswal S,Tripathi RP
Jaiswal S,Yadav PN
Ahmad H,Rashid M
Ahmad H,Singh SK
Ahmad H,Wahajuddin M
Ahmad H,Dwivedi AK
Ahmad H,Siddiqi MI
Ahmad H,Lal J
Ahmad H,Tripathi RP
Ahmad H,Yadav PN
Rashid M,Singh SK
Rashid M,Wahajuddin M
Rashid M,Dwivedi AK
Rashid M,Siddiqi MI
Rashid M,Lal J
Rashid M,Tripathi RP
Rashid M,Yadav PN
Singh SK,Wahajuddin M
Singh SK,Dwivedi AK
Singh SK,Siddiqi MI
Singh SK,Lal J
Singh SK,Tripathi RP
Singh SK,Yadav PN
Wahajuddin M,Dwivedi AK
Wahajuddin M,Siddiqi MI
Wahajuddin M,Lal J
Wahajuddin M,Tripathi RP
Wahajuddin M,Yadav PN
Dwivedi AK,Siddiqi MI
Dwivedi AK,Lal J
Dwivedi AK,Tripathi RP
Dwivedi AK,Yadav PN
Siddiqi MI,Lal J
Siddiqi MI,Tripathi RP
Siddiqi MI,Yadav PN
Lal J,Tripathi RP
Lal J,Yadav PN
Klampfl SM,Bosch OJ
Campuzano S,Pedrero M
Campuzano S,Yáñez-Sedeño P
Campuzano S,Pingarrón JM
Pedrero M,Yáñez-Sedeño P
Pedrero M,Pingarrón JM
Monzani E,Nicolis S
Monzani E,Dell'Acqua S
Monzani E,Capucciati A
Monzani E,Bacchella C
Monzani E,Zucca FA
Monzani E,Mosharov EV
Monzani E,Sulzer D
Monzani E,Zecca L
Monzani E,Casella L
Nicolis S,Dell'Acqua S
Nicolis S,Capucciati A
Nicolis S,Bacchella C
Nicolis S,Zucca FA
Nicolis S,Mosharov EV
Nicolis S,Sulzer D
Nicolis S,Zecca L
Nicolis S,Casella L
Dell'Acqua S,Capucciati A
Dell'Acqua S,Bacchella C
Dell'Acqua S,Zucca FA
Dell'Acqua S,Mosharov EV
Dell'Acqua S,Sulzer D
Dell'Acqua S,Zecca L
Dell'Acqua S,Casella L
Capucciati A,Bacchella C
Capucciati A,Zucca FA
Capucciati A,Mosharov EV
Capucciati A,Sulzer D
Capucciati A,Zecca L
Capucciati A,Casella L
Bacchella C,Zucca FA
Bacchella C,Mosharov EV
Bacchella C,Sulzer D
Bacchella C,Zecca L
Bacchella C,Casella L
Zucca FA,Mosharov EV
Zucca FA,Sulzer D
Zucca FA,Zecca L
Zucca FA,Casella L
Mosharov EV,Sulzer D
Mosharov EV,Zecca L
Mosharov EV,Casella L
Sulzer D,Zecca L
Sulzer D,Casella L
Wang Z,Dong H
Wang Z,Wang Q
Wang Z,Zhang L
Wang Z,Wu X
Wang Z,Zhou Z
Wang Z,Yang L
Wang Z,Huang D
Dong H,Wang Q
Dong H,Zhang L
Dong H,Wu X
Dong H,Zhou Z
Dong H,Yang L
Dong H,Huang D
Wang Q,Zhang L
Wang Q,Wu X
Wang Q,Zhou Z
Wang Q,Yang L
Wang Q,Huang D
Zhang L,Wu X
Zhang L,Zhou Z
Zhang L,Yang L
Zhang L,Huang D
Wu X,Zhou Z
Wu X,Yang L
Wu X,Huang D
Zhou Z,Yang L
Zhou Z,Huang D
Liu Y,Liu Z
Liu Y,Wei M
Liu Y,Hu M
Liu Y,Yue K
Liu Y,Bi R
Liu Y,Zhai S
Liu Y,Pi Z
Liu Y,Song F
Liu Y,Liu Z
Liu Z,Wei M
Liu Z,Hu M
Liu Z,Yue K
Liu Z,Bi R
Liu Z,Zhai S
Liu Z,Pi Z
Liu Z,Song F
Liu Z,Liu Z
Wei M,Hu M
Wei M,Yue K
Wei M,Bi R
Wei M,Zhai S
Wei M,Pi Z
Wei M,Song F
Wei M,Liu Z
Hu M,Yue K
Hu M,Bi R
Hu M,Zhai S
Hu M,Pi Z
Hu M,Song F
Hu M,Liu Z
Yue K,Bi R
Yue K,Zhai S
Yue K,Pi Z
Yue K,Song F
Yue K,Liu Z
Bi R,Zhai S
Bi R,Pi Z
Bi R,Song F
Bi R,Liu Z
Zhai S,Pi Z
Zhai S,Song F
Zhai S,Liu Z
Pi Z,Song F
Pi Z,Liu Z
Park LT,Falodun TB
Park LT,Zarate CA Jr
Wang X,Policarpio L
Wang X,Prajapati D
Wang X,Li Z
Wang X,Zhang H
Policarpio L,Prajapati D
Policarpio L,Li Z
Policarpio L,Zhang H
Prajapati D,Li Z
Prajapati D,Zhang H
Padmakumar M,Van Raes E
Padmakumar M,Van Geet C
Padmakumar M,Freson K
Van Raes E,Van Geet C
Van Raes E,Freson K
Beyene AG,Yang SJ
Beyene AG,Landry MP
Ryan M,Eatmon CV
Ryan M,Slevin JT
Caputi FF,Rullo L
Caputi FF,Stamatakos S
Caputi FF,Candeletti S
Caputi FF,Romualdi P
Rullo L,Stamatakos S
Rullo L,Candeletti S
Rullo L,Romualdi P
Stamatakos S,Candeletti S
Stamatakos S,Romualdi P
Majdi S,Larsson A
Majdi S,Najafinobar N
Majdi S,Borges R
Majdi S,Ewing AG
Larsson A,Najafinobar N
Larsson A,Borges R
Larsson A,Ewing AG
Najafinobar N,Borges R
Najafinobar N,Ewing AG
Holst SC,Werth E
Holst SC,Landolt HP
Fukuda A,Watanabe M
Prabhu VV,Nguyen TB
Prabhu VV,Cui Y
Prabhu VV,Oh YE
Prabhu VV,Piao YH
Prabhu VV,Baek HM
Prabhu VV,Kim JY
Prabhu VV,Shin KH
Prabhu VV,Kim JH
Prabhu VV,Lee KH
Prabhu VV,Chung YC
Nguyen TB,Cui Y
Nguyen TB,Oh YE
Nguyen TB,Piao YH
Nguyen TB,Baek HM
Nguyen TB,Kim JY
Nguyen TB,Shin KH
Nguyen TB,Kim JH
Nguyen TB,Lee KH
Nguyen TB,Chung YC
Cui Y,Oh YE
Cui Y,Piao YH
Cui Y,Baek HM
Cui Y,Kim JY
Cui Y,Shin KH
Cui Y,Kim JH
Cui Y,Lee KH
Cui Y,Chung YC
Oh YE,Piao YH
Oh YE,Baek HM
Oh YE,Kim JY
Oh YE,Shin KH
Oh YE,Kim JH
Oh YE,Lee KH
Oh YE,Chung YC
Piao YH,Baek HM
Piao YH,Kim JY
Piao YH,Shin KH
Piao YH,Kim JH
Piao YH,Lee KH
Piao YH,Chung YC
Baek HM,Kim JY
Baek HM,Shin KH
Baek HM,Kim JH
Baek HM,Lee KH
Baek HM,Chung YC
Kim JY,Shin KH
Kim JY,Kim JH
Kim JY,Lee KH
Kim JY,Chung YC
Shin KH,Kim JH
Shin KH,Lee KH
Shin KH,Chung YC
Kim JH,Lee KH
Kim JH,Chung YC
Magrone T,Jirillo E
Kumari S,Mukherjee A
Kumari S,Mukhopadhyay CK
Paredes S,Cantillo S
Paredes S,Candido KD
Paredes S,Knezevic NN
Cantillo S,Candido KD
Cantillo S,Knezevic NN
Li Y,Yang M
Li Y,Wu F
Li Y,Cheng K
Li Y,Chen H
Li Y,Shen X
Li Y,Lao L
Yang M,Wu F
Yang M,Cheng K
Yang M,Chen H
Yang M,Shen X
Yang M,Lao L
Wu F,Cheng K
Wu F,Chen H
Wu F,Shen X
Wu F,Lao L
Cheng K,Chen H
Cheng K,Shen X
Cheng K,Lao L
Chen H,Shen X
Chen H,Lao L
Murueta-Goyena A,Andikoetxea A
Murueta-Goyena A,Gómez-Esteban JC
Murueta-Goyena A,Gabilondo I
Andikoetxea A,Gómez-Esteban JC
Andikoetxea A,Gabilondo I
Gao LL,Sun WJ
Gao LL,Yin XM
Gao LL,Bu R
Gao LL,Gao EQ
Sun WJ,Yin XM
Sun WJ,Bu R
Sun WJ,Gao EQ
Yin XM,Bu R
Yin XM,Gao EQ
Arancibia D,Lira M
Arancibia D,Cruz Y
Arancibia D,Barrera DP
Arancibia D,Montenegro-Venegas C
Arancibia D,Godoy JA
Arancibia D,Garner CC
Arancibia D,Inestrosa NC
Arancibia D,Gundelfinger ED
Arancibia D,Zamorano P
Arancibia D,Torres VI
Lira M,Cruz Y
Lira M,Barrera DP
Lira M,Montenegro-Venegas C
Lira M,Godoy JA
Lira M,Garner CC
Lira M,Inestrosa NC
Lira M,Gundelfinger ED
Lira M,Zamorano P
Lira M,Torres VI
Cruz Y,Barrera DP
Cruz Y,Montenegro-Venegas C
Cruz Y,Godoy JA
Cruz Y,Garner CC
Cruz Y,Inestrosa NC
Cruz Y,Gundelfinger ED
Cruz Y,Zamorano P
Cruz Y,Torres VI
Barrera DP,Montenegro-Venegas C
Barrera DP,Godoy JA
Barrera DP,Garner CC
Barrera DP,Inestrosa NC
Barrera DP,Gundelfinger ED
Barrera DP,Zamorano P
Barrera DP,Torres VI
Montenegro-Venegas C,Godoy JA
Montenegro-Venegas C,Garner CC
Montenegro-Venegas C,Inestrosa NC
Montenegro-Venegas C,Gundelfinger ED
Montenegro-Venegas C,Zamorano P
Montenegro-Venegas C,Torres VI
Godoy JA,Garner CC
Godoy JA,Inestrosa NC
Godoy JA,Gundelfinger ED
Godoy JA,Zamorano P
Godoy JA,Torres VI
Garner CC,Inestrosa NC
Garner CC,Gundelfinger ED
Garner CC,Zamorano P
Garner CC,Torres VI
Inestrosa NC,Gundelfinger ED
Inestrosa NC,Zamorano P
Inestrosa NC,Torres VI
Gundelfinger ED,Zamorano P
Gundelfinger ED,Torres VI
Zhou XD,Zheng Y
Zhou XD,Sharma R
Zhou XD,Zhang ZJ
Zheng Y,Sharma R
Zheng Y,Zhang ZJ
Belardo C,Iannotta M
Belardo C,Boccella S
Belardo C,Rubino RC
Belardo C,Ricciardi F
Belardo C,Infantino R
Belardo C,Pieretti G
Belardo C,Stella L
Belardo C,Paino S
Belardo C,Marabese I
Belardo C,Maisto R
Belardo C,Luongo L
Belardo C,Maione S
Belardo C,Guida F
Iannotta M,Boccella S
Iannotta M,Rubino RC
Iannotta M,Ricciardi F
Iannotta M,Infantino R
Iannotta M,Pieretti G
Iannotta M,Stella L
Iannotta M,Paino S
Iannotta M,Marabese I
Iannotta M,Maisto R
Iannotta M,Luongo L
Iannotta M,Maione S
Iannotta M,Guida F
Boccella S,Rubino RC
Boccella S,Ricciardi F
Boccella S,Infantino R
Boccella S,Pieretti G
Boccella S,Stella L
Boccella S,Paino S
Boccella S,Marabese I
Boccella S,Maisto R
Boccella S,Luongo L
Boccella S,Maione S
Boccella S,Guida F
Rubino RC,Ricciardi F
Rubino RC,Infantino R
Rubino RC,Pieretti G
Rubino RC,Stella L
Rubino RC,Paino S
Rubino RC,Marabese I
Rubino RC,Maisto R
Rubino RC,Luongo L
Rubino RC,Maione S
Rubino RC,Guida F
Ricciardi F,Infantino R
Ricciardi F,Pieretti G
Ricciardi F,Stella L
Ricciardi F,Paino S
Ricciardi F,Marabese I
Ricciardi F,Maisto R
Ricciardi F,Luongo L
Ricciardi F,Maione S
Ricciardi F,Guida F
Infantino R,Pieretti G
Infantino R,Stella L
Infantino R,Paino S
Infantino R,Marabese I
Infantino R,Maisto R
Infantino R,Luongo L
Infantino R,Maione S
Infantino R,Guida F
Pieretti G,Stella L
Pieretti G,Paino S
Pieretti G,Marabese I
Pieretti G,Maisto R
Pieretti G,Luongo L
Pieretti G,Maione S
Pieretti G,Guida F
Stella L,Paino S
Stella L,Marabese I
Stella L,Maisto R
Stella L,Luongo L
Stella L,Maione S
Stella L,Guida F
Paino S,Marabese I
Paino S,Maisto R
Paino S,Luongo L
Paino S,Maione S
Paino S,Guida F
Marabese I,Maisto R
Marabese I,Luongo L
Marabese I,Maione S
Marabese I,Guida F
Maisto R,Luongo L
Maisto R,Maione S
Maisto R,Guida F
Luongo L,Maione S
Luongo L,Guida F
Herrington JA,Del Rosso L
Herrington JA,Capitanio JP
Kolan SS,Lidström T
Kolan SS,Mediavilla T
Kolan SS,Dernstedt A
Kolan SS,Degerman S
Kolan SS,Hultdin M
Kolan SS,Björk K
Kolan SS,Marcellino D
Kolan SS,Forsell MNE
Lidström T,Mediavilla T
Lidström T,Dernstedt A
Lidström T,Degerman S
Lidström T,Hultdin M
Lidström T,Björk K
Lidström T,Marcellino D
Lidström T,Forsell MNE
Mediavilla T,Dernstedt A
Mediavilla T,Degerman S
Mediavilla T,Hultdin M
Mediavilla T,Björk K
Mediavilla T,Marcellino D
Mediavilla T,Forsell MNE
Dernstedt A,Degerman S
Dernstedt A,Hultdin M
Dernstedt A,Björk K
Dernstedt A,Marcellino D
Dernstedt A,Forsell MNE
Degerman S,Hultdin M
Degerman S,Björk K
Degerman S,Marcellino D
Degerman S,Forsell MNE
Hultdin M,Björk K
Hultdin M,Marcellino D
Hultdin M,Forsell MNE
Björk K,Marcellino D
Björk K,Forsell MNE
Lefebvre H,Duparc C
Lefebvre H,Naccache A
Lefebvre H,Lopez AG
Lefebvre H,Castanet M
Lefebvre H,Louiset E
Duparc C,Naccache A
Duparc C,Lopez AG
Duparc C,Castanet M
Duparc C,Louiset E
Naccache A,Lopez AG
Naccache A,Castanet M
Naccache A,Louiset E
Lopez AG,Castanet M
Lopez AG,Louiset E
Rodríguez-Zavala JS,Calleja LF
Rodríguez-Zavala JS,Moreno-Sánchez R
Rodríguez-Zavala JS,Yoval-Sánchez B
Calleja LF,Moreno-Sánchez R
Calleja LF,Yoval-Sánchez B
Tabassum S,AlAsmari A
Tabassum S,AlSaman AA
Lee JW,Choi H
Lee JW,Hwang UK
Lee JW,Kang JC
Lee JW,Kang YJ
Lee JW,Kim KI
Lee JW,Kim JH
Choi H,Hwang UK
Choi H,Kang JC
Choi H,Kang YJ
Choi H,Kim KI
Choi H,Kim JH
Hwang UK,Kang JC
Hwang UK,Kang YJ
Hwang UK,Kim KI
Hwang UK,Kim JH
Kang JC,Kang YJ
Kang JC,Kim KI
Kang JC,Kim JH
Kang YJ,Kim KI
Kang YJ,Kim JH
Rahman S,Alzarea S
Leung CC,Gadelrab R
Leung CC,Ntephe CU
Leung CC,McGuire PK
Leung CC,Demjaha A
Gadelrab R,Ntephe CU
Gadelrab R,McGuire PK
Gadelrab R,Demjaha A
Ntephe CU,McGuire PK
Ntephe CU,Demjaha A
Gao J,Wang Q
Gao J,Huang Y
Gao J,Tang K
Gao J,Yang X
Gao J,Cao Z
Wang Q,Huang Y
Wang Q,Tang K
Wang Q,Yang X
Wang Q,Cao Z
Huang Y,Tang K
Huang Y,Yang X
Huang Y,Cao Z
Tang K,Yang X
Tang K,Cao Z
Ronowska A,Gul-Hinc S
Ronowska A,Michno A
Ronowska A,Bizon-Zygmańska D
Ronowska A,Zyśk M
Ronowska A,Bielarczyk H
Ronowska A,Szutowicz A
Ronowska A,Gapys B
Ronowska A,Jankowska-Kulawy A
Gul-Hinc S,Michno A
Gul-Hinc S,Bizon-Zygmańska D
Gul-Hinc S,Zyśk M
Gul-Hinc S,Bielarczyk H
Gul-Hinc S,Szutowicz A
Gul-Hinc S,Gapys B
Gul-Hinc S,Jankowska-Kulawy A
Michno A,Bizon-Zygmańska D
Michno A,Zyśk M
Michno A,Bielarczyk H
Michno A,Szutowicz A
Michno A,Gapys B
Michno A,Jankowska-Kulawy A
Bizon-Zygmańska D,Zyśk M
Bizon-Zygmańska D,Bielarczyk H
Bizon-Zygmańska D,Szutowicz A
Bizon-Zygmańska D,Gapys B
Bizon-Zygmańska D,Jankowska-Kulawy A
Zyśk M,Bielarczyk H
