Source,Target
Chaves Filho AJ,de Souza FC
Chaves Filho AJ,Vasconcelos SM
Chaves Filho AJ,Macêdo D
Chaves Filho AJ,de França Fonteles MM
Linhares MI,de Carvalho Lima CN
Linhares MI,Venâncio ET
Linhares MI,Rios ER
Linhares MI,de Souza FC
Linhares MI,Vasconcelos SM
Linhares MI,Macêdo D
Linhares MI,de França Fonteles MM
de Carvalho Lima CN,Venâncio ET
de Carvalho Lima CN,Rios ER
de Carvalho Lima CN,de Souza FC
de Carvalho Lima CN,Vasconcelos SM
de Carvalho Lima CN,Macêdo D
de Carvalho Lima CN,de França Fonteles MM
Venâncio ET,Rios ER
Venâncio ET,de Souza FC
Venâncio ET,Vasconcelos SM
Venâncio ET,Macêdo D
Venâncio ET,de França Fonteles MM
Rios ER,de Souza FC
Rios ER,Vasconcelos SM
Rios ER,Macêdo D
Rios ER,de França Fonteles MM
de Souza FC,Vasconcelos SM
de Souza FC,Macêdo D
de Souza FC,de França Fonteles MM
Vasconcelos SM,Macêdo D
Vasconcelos SM,de França Fonteles MM
Pavshintsev VV,Mitkin NA
Pavshintsev VV,Frolova OY
Pavshintsev VV,Kushnir EA
Pavshintsev VV,Averina OA
Pavshintsev VV,Lovat ML
Mitkin NA,Frolova OY
Mitkin NA,Kushnir EA
Mitkin NA,Averina OA
Mitkin NA,Lovat ML
Frolova OY,Kushnir EA
Frolova OY,Averina OA
Frolova OY,Lovat ML
Kushnir EA,Averina OA
Kushnir EA,Lovat ML
Liu X,Savy A
Liu X,Maurin S
Liu X,Grimaud L
Liu X,Darchen F
Liu X,Quinton D
Liu X,Labbé E
Liu X,Buriez O
Liu X,Delacotte J
Liu X,Lemaître F
Liu X,Guille-Collignon M
Savy A,Maurin S
Savy A,Grimaud L
Savy A,Darchen F
Savy A,Quinton D
Savy A,Labbé E
Savy A,Buriez O
Savy A,Delacotte J
Savy A,Lemaître F
Savy A,Guille-Collignon M
Maurin S,Grimaud L
Maurin S,Darchen F
Maurin S,Quinton D
Maurin S,Labbé E
Maurin S,Buriez O
Maurin S,Delacotte J
Maurin S,Lemaître F
Maurin S,Guille-Collignon M
Grimaud L,Darchen F
Grimaud L,Quinton D
Grimaud L,Labbé E
Grimaud L,Buriez O
Grimaud L,Delacotte J
Grimaud L,Lemaître F
Grimaud L,Guille-Collignon M
Darchen F,Quinton D
Darchen F,Labbé E
Darchen F,Buriez O
Darchen F,Delacotte J
Darchen F,Lemaître F
Darchen F,Guille-Collignon M
Quinton D,Labbé E
Quinton D,Buriez O
Quinton D,Delacotte J
Quinton D,Lemaître F
Quinton D,Guille-Collignon M
Labbé E,Buriez O
Labbé E,Delacotte J
Labbé E,Lemaître F
Labbé E,Guille-Collignon M
Buriez O,Delacotte J
Buriez O,Lemaître F
Buriez O,Guille-Collignon M
Delacotte J,Lemaître F
Delacotte J,Guille-Collignon M
Del Pino J,Moyano P
Del Pino J,Ruiz M
Del Pino J,Anadón MJ
Del Pino J,Díaz MJ
Del Pino J,García JM
Del Pino J,Labajo-González E
Del Pino J,Frejo MT
Moyano P,Ruiz M
Moyano P,Anadón MJ
Moyano P,Díaz MJ
Moyano P,García JM
Moyano P,Labajo-González E
Moyano P,Frejo MT
Ruiz M,Anadón MJ
Ruiz M,Díaz MJ
Ruiz M,García JM
Ruiz M,Labajo-González E
Ruiz M,Frejo MT
Anadón MJ,Díaz MJ
Anadón MJ,García JM
Anadón MJ,Labajo-González E
Anadón MJ,Frejo MT
Díaz MJ,García JM
Díaz MJ,Labajo-González E
Díaz MJ,Frejo MT
García JM,Labajo-González E
García JM,Frejo MT
Zhao XE,He Y
Zhao XE,Li M
Zhao XE,Chen G
Zhao XE,Wei N
Zhao XE,Wang X
Zhao XE,Sun J
Zhao XE,Zhu S
Zhao XE,You J
He Y,Li M
He Y,Chen G
He Y,Wei N
He Y,Wang X
He Y,Sun J
He Y,Zhu S
He Y,You J
Li M,Chen G
Li M,Wei N
Li M,Wang X
Li M,Sun J
Li M,Zhu S
Li M,You J
Chen G,Wei N
Chen G,Wang X
Chen G,Sun J
Chen G,Zhu S
Chen G,You J
Wei N,Wang X
Wei N,Sun J
Wei N,Zhu S
Wei N,You J
Wang X,Sun J
Wang X,Zhu S
Wang X,You J
Sun J,Zhu S
Sun J,You J
Chandrasekhar Y,Ramya EM
Chandrasekhar Y,Navya K
Chandrasekhar Y,Phani Kumar G
Chandrasekhar Y,Anilakumar KR
Ramya EM,Navya K
Ramya EM,Phani Kumar G
Ramya EM,Anilakumar KR
Navya K,Phani Kumar G
Navya K,Anilakumar KR
Sitte HH,Pifl C
Sitte HH,Rajput AH
Sitte HH,Hörtnagl H
Sitte HH,Tong J
Sitte HH,Lloyd GK
Sitte HH,Kish SJ
Sitte HH,Hornykiewicz O
Pifl C,Rajput AH
Pifl C,Hörtnagl H
Pifl C,Tong J
Pifl C,Lloyd GK
Pifl C,Kish SJ
Pifl C,Hornykiewicz O
Rajput AH,Hörtnagl H
Rajput AH,Tong J
Rajput AH,Lloyd GK
Rajput AH,Kish SJ
Rajput AH,Hornykiewicz O
Hörtnagl H,Tong J
Hörtnagl H,Lloyd GK
Hörtnagl H,Kish SJ
Hörtnagl H,Hornykiewicz O
Tong J,Lloyd GK
Tong J,Kish SJ
Tong J,Hornykiewicz O
Lloyd GK,Kish SJ
Lloyd GK,Hornykiewicz O
Irimia C,Buczynski MW
Irimia C,Natividad LA
Irimia C,Laredo SA
Irimia C,Avalos N
Irimia C,Parsons LH
Buczynski MW,Natividad LA
Buczynski MW,Laredo SA
Buczynski MW,Avalos N
Buczynski MW,Parsons LH
Natividad LA,Laredo SA
Natividad LA,Avalos N
Natividad LA,Parsons LH
Laredo SA,Avalos N
Laredo SA,Parsons LH
Horner RL,Peever JH
Kobayashi T,Shimada Y
Kobayashi T,Fujiwara K
Kobayashi T,Ikeguchi T
Shimada Y,Fujiwara K
Shimada Y,Ikeguchi T
Salazar H,Eibl C
Salazar H,Chebli M
Salazar H,Plested A
Eibl C,Chebli M
Eibl C,Plested A
Kim JH,Perry CJ
Kim JH,Ganella DE
Kim JH,Madsen HB
Perry CJ,Ganella DE
Perry CJ,Madsen HB
Saper CB,Fuller PM
Pifl C,Reither H
Pifl C,Del Rey NL
Pifl C,Cavada C
Pifl C,Obeso JA
Pifl C,Blesa J
Reither H,Del Rey NL
Reither H,Cavada C
Reither H,Obeso JA
Reither H,Blesa J
Del Rey NL,Cavada C
Del Rey NL,Obeso JA
Del Rey NL,Blesa J
Cavada C,Obeso JA
Cavada C,Blesa J
Hammer MF,Encinas ADC
Aggarwal S,Mortensen OV
Hobbs CN,Johnson JA
Hobbs CN,Verber MD
Hobbs CN,Mark Wightman R
Johnson JA,Verber MD
Johnson JA,Mark Wightman R
Sommer B,Flores-Soto E
Sommer B,Gonzalez-Avila G
Sweeney Y,Clopath C
Courties A,Sellam J
Courties A,Berenbaum F
Cordeiro LMS,Rabelo PCR
Cordeiro LMS,Moraes MM
Cordeiro LMS,Teixeira-Coelho F
Cordeiro LMS,Coimbra CC
Cordeiro LMS,Wanner SP
Cordeiro LMS,Soares DD
Rabelo PCR,Moraes MM
Rabelo PCR,Teixeira-Coelho F
Rabelo PCR,Coimbra CC
Rabelo PCR,Wanner SP
Rabelo PCR,Soares DD
Moraes MM,Teixeira-Coelho F
Moraes MM,Coimbra CC
Moraes MM,Wanner SP
Moraes MM,Soares DD
Teixeira-Coelho F,Coimbra CC
Teixeira-Coelho F,Wanner SP
Teixeira-Coelho F,Soares DD
Coimbra CC,Wanner SP
Coimbra CC,Soares DD
Zhang L,Wu LL
Zhang L,Huan HB
Zhang L,Chen XJ
Zhang L,Wen XD
Zhang L,Yang DP
Zhang L,Xia F
Wu LL,Huan HB
Wu LL,Chen XJ
Wu LL,Wen XD
Wu LL,Yang DP
Wu LL,Xia F
Huan HB,Chen XJ
Huan HB,Wen XD
Huan HB,Yang DP
Huan HB,Xia F
Chen XJ,Wen XD
Chen XJ,Yang DP
Chen XJ,Xia F
Wen XD,Yang DP
Wen XD,Xia F
Wu Z,Bello OD
Wu Z,Thiyagarajan S
Wu Z,Auclair SM
Wu Z,Vennekate W
Wu Z,Krishnakumar SS
Wu Z,O'Shaughnessy B
Wu Z,Karatekin E
Bello OD,Thiyagarajan S
Bello OD,Auclair SM
Bello OD,Vennekate W
Bello OD,Krishnakumar SS
Bello OD,O'Shaughnessy B
Bello OD,Karatekin E
Thiyagarajan S,Auclair SM
Thiyagarajan S,Vennekate W
Thiyagarajan S,Krishnakumar SS
Thiyagarajan S,O'Shaughnessy B
Thiyagarajan S,Karatekin E
Auclair SM,Vennekate W
Auclair SM,Krishnakumar SS
Auclair SM,O'Shaughnessy B
Auclair SM,Karatekin E
Vennekate W,Krishnakumar SS
Vennekate W,O'Shaughnessy B
Vennekate W,Karatekin E
Krishnakumar SS,O'Shaughnessy B
Krishnakumar SS,Karatekin E
Paudel S,Acharya S
Paudel S,Yoon G
Paudel S,Kim KM
Paudel S,Cheon SH
Acharya S,Yoon G
Acharya S,Kim KM
Acharya S,Cheon SH
Yoon G,Kim KM
Yoon G,Cheon SH
Lutter D,Ullrich F
Lutter D,Lueck JC
Lutter D,Kempa S
Lutter D,Jentsch TJ
Ullrich F,Lueck JC
Ullrich F,Kempa S
Ullrich F,Jentsch TJ
Lueck JC,Kempa S
Lueck JC,Jentsch TJ
Moreau N,Dieb W
Moreau N,Descroix V
Moreau N,Svensson P
Moreau N,Ernberg M
Moreau N,Boucher Y
Dieb W,Descroix V
Dieb W,Svensson P
Dieb W,Ernberg M
Dieb W,Boucher Y
Descroix V,Svensson P
Descroix V,Ernberg M
Descroix V,Boucher Y
Svensson P,Ernberg M
Svensson P,Boucher Y
Tinelli A,Mynbaev OA
Tinelli A,Sparic R
Tinelli A,Vergara D
Tinelli A,Di Tommaso S
Tinelli A,Salzet M
Tinelli A,Maffia M
Tinelli A,Malvasi A
Mynbaev OA,Sparic R
Mynbaev OA,Vergara D
Mynbaev OA,Di Tommaso S
Mynbaev OA,Salzet M
Mynbaev OA,Maffia M
Mynbaev OA,Malvasi A
Sparic R,Vergara D
Sparic R,Di Tommaso S
Sparic R,Salzet M
Sparic R,Maffia M
Sparic R,Malvasi A
Vergara D,Di Tommaso S
Vergara D,Salzet M
Vergara D,Maffia M
Vergara D,Malvasi A
Di Tommaso S,Salzet M
Di Tommaso S,Maffia M
Di Tommaso S,Malvasi A
Salzet M,Maffia M
Salzet M,Malvasi A
Apple DM,Fonseca RS
Apple DM,Kokovay E
Kumar B,Gupta VP
Kumar B,Kumar V
Jia M,Li C
Jia M,Zheng Y
Jia M,Ding X
Jia M,Chen M
Jia M,Ding J
Jia M,Du R
Jia M,Lu M
Jia M,Hu G
Li C,Zheng Y
Li C,Ding X
Li C,Chen M
Li C,Ding J
Li C,Du R
Li C,Lu M
Li C,Hu G
Zheng Y,Ding X
Zheng Y,Chen M
Zheng Y,Ding J
Zheng Y,Du R
Zheng Y,Lu M
Zheng Y,Hu G
Ding X,Chen M
Ding X,Ding J
Ding X,Du R
Ding X,Lu M
Ding X,Hu G
Chen M,Ding J
Chen M,Du R
Chen M,Lu M
Chen M,Hu G
Ding J,Du R
Ding J,Lu M
Ding J,Hu G
Du R,Lu M
Du R,Hu G
Hamed SA,Abdellah MM
Singla N,Dhawan DK
Li XY,Wang XY
Kumar G,Au NPB
Kumar G,Lei ENY
Kumar G,Mak YL
Kumar G,Chan LLH
Kumar G,Lam MHW
Kumar G,Chan LL
Kumar G,Lam PKS
Kumar G,Ma CHE
Au NPB,Lei ENY
Au NPB,Mak YL
Au NPB,Chan LLH
Au NPB,Lam MHW
Au NPB,Chan LL
Au NPB,Lam PKS
Au NPB,Ma CHE
Lei ENY,Mak YL
Lei ENY,Chan LLH
Lei ENY,Lam MHW
Lei ENY,Chan LL
Lei ENY,Lam PKS
Lei ENY,Ma CHE
Mak YL,Chan LLH
Mak YL,Lam MHW
Mak YL,Chan LL
Mak YL,Lam PKS
Mak YL,Ma CHE
Chan LLH,Lam MHW
Chan LLH,Chan LL
Chan LLH,Lam PKS
Chan LLH,Ma CHE
Lam MHW,Chan LL
Lam MHW,Lam PKS
Lam MHW,Ma CHE
Chan LL,Lam PKS
Chan LL,Ma CHE
Valent D,Arroyo L
Valent D,Peña R
Valent D,Yu K
Valent D,Carreras R
Valent D,Mainau E
Valent D,Velarde A
Valent D,Bassols A
Arroyo L,Peña R
Arroyo L,Yu K
Arroyo L,Carreras R
Arroyo L,Mainau E
Arroyo L,Velarde A
Arroyo L,Bassols A
Peña R,Yu K
Peña R,Carreras R
Peña R,Mainau E
Peña R,Velarde A
Peña R,Bassols A
Yu K,Carreras R
Yu K,Mainau E
Yu K,Velarde A
Yu K,Bassols A
Carreras R,Mainau E
Carreras R,Velarde A
Carreras R,Bassols A
Mainau E,Velarde A
Mainau E,Bassols A
Xiao B,Sun Z
Xiao B,Cao F
Xiao B,Wang L
Xiao B,Liao Y
Xiao B,Liu X
Xiao B,Pan R
Xiao B,Chang Q
Sun Z,Cao F
Sun Z,Wang L
Sun Z,Liao Y
Sun Z,Liu X
Sun Z,Pan R
Sun Z,Chang Q
Cao F,Wang L
Cao F,Liao Y
Cao F,Liu X
Cao F,Pan R
Cao F,Chang Q
Wang L,Liao Y
Wang L,Liu X
Wang L,Pan R
Wang L,Chang Q
Liao Y,Liu X
Liao Y,Pan R
Liao Y,Chang Q
Liu X,Pan R
Liu X,Chang Q
Cook I,Wang T
Cook I,Leyh TS
Kaempf N,Maritzen T
Kim JH,Kim HJ
Kim JH,Yu DH
Kim JH,Kweon HS
Kim JH,Huh YH
Kim JH,Kim HR
Kim HJ,Yu DH
Kim HJ,Kweon HS
Kim HJ,Huh YH
Kim HJ,Kim HR
Yu DH,Kweon HS
Yu DH,Huh YH
Yu DH,Kim HR
Kweon HS,Huh YH
Kweon HS,Kim HR
Durg S,B NK
Durg S,Vandal R
Durg S,Dhadde SB
Durg S,Thippeswamy BS
Durg S,Veerapur VP
Durg S,Badami S
B NK,Vandal R
B NK,Dhadde SB
B NK,Thippeswamy BS
B NK,Veerapur VP
B NK,Badami S
Vandal R,Dhadde SB
Vandal R,Thippeswamy BS
Vandal R,Veerapur VP
Vandal R,Badami S
Dhadde SB,Thippeswamy BS
Dhadde SB,Veerapur VP
Dhadde SB,Badami S
Thippeswamy BS,Veerapur VP
Thippeswamy BS,Badami S
Bandelow B,Baldwin D
Bandelow B,Abelli M
Bandelow B,Bolea-Alamanac B
Bandelow B,Bourin M
Bandelow B,Chamberlain SR
Bandelow B,Cinosi E
Bandelow B,Davies S
Bandelow B,Domschke K
Bandelow B,Fineberg N
Bandelow B,Grünblatt E
Bandelow B,Jarema M
Bandelow B,Kim YK
Bandelow B,Maron E
Bandelow B,Masdrakis V
Bandelow B,Mikova O
Bandelow B,Nutt D
Bandelow B,Pallanti S
Bandelow B,Pini S
Bandelow B,Ströhle A
Bandelow B,Thibaut F
Bandelow B,Vaghi MM
Bandelow B,Won E
Bandelow B,Wedekind D
Bandelow B,Wichniak A
Bandelow B,Woolley J
Bandelow B,Zwanzger P
Bandelow B,Riederer P
Baldwin D,Abelli M
Baldwin D,Bolea-Alamanac B
Baldwin D,Bourin M
Baldwin D,Chamberlain SR
Baldwin D,Cinosi E
Baldwin D,Davies S
Baldwin D,Domschke K
Baldwin D,Fineberg N
Baldwin D,Grünblatt E
Baldwin D,Jarema M
Baldwin D,Kim YK
Baldwin D,Maron E
Baldwin D,Masdrakis V
Baldwin D,Mikova O
Baldwin D,Nutt D
Baldwin D,Pallanti S
Baldwin D,Pini S
Baldwin D,Ströhle A
Baldwin D,Thibaut F
Baldwin D,Vaghi MM
Baldwin D,Won E
Baldwin D,Wedekind D
Baldwin D,Wichniak A
Baldwin D,Woolley J
Baldwin D,Zwanzger P
Baldwin D,Riederer P
Abelli M,Bolea-Alamanac B
Abelli M,Bourin M
Abelli M,Chamberlain SR
Abelli M,Cinosi E
Abelli M,Davies S
Abelli M,Domschke K
Abelli M,Fineberg N
Abelli M,Grünblatt E
Abelli M,Jarema M
Abelli M,Kim YK
Abelli M,Maron E
Abelli M,Masdrakis V
Abelli M,Mikova O
Abelli M,Nutt D
Abelli M,Pallanti S
Abelli M,Pini S
Abelli M,Ströhle A
Abelli M,Thibaut F
Abelli M,Vaghi MM
Abelli M,Won E
Abelli M,Wedekind D
Abelli M,Wichniak A
Abelli M,Woolley J
Abelli M,Zwanzger P
Abelli M,Riederer P
Bolea-Alamanac B,Bourin M
Bolea-Alamanac B,Chamberlain SR
Bolea-Alamanac B,Cinosi E
Bolea-Alamanac B,Davies S
Bolea-Alamanac B,Domschke K
Bolea-Alamanac B,Fineberg N
Bolea-Alamanac B,Grünblatt E
Bolea-Alamanac B,Jarema M
Bolea-Alamanac B,Kim YK
Bolea-Alamanac B,Maron E
Bolea-Alamanac B,Masdrakis V
Bolea-Alamanac B,Mikova O
Bolea-Alamanac B,Nutt D
Bolea-Alamanac B,Pallanti S
Bolea-Alamanac B,Pini S
Bolea-Alamanac B,Ströhle A
Bolea-Alamanac B,Thibaut F
Bolea-Alamanac B,Vaghi MM
Bolea-Alamanac B,Won E
Bolea-Alamanac B,Wedekind D
Bolea-Alamanac B,Wichniak A
Bolea-Alamanac B,Woolley J
Bolea-Alamanac B,Zwanzger P
Bolea-Alamanac B,Riederer P
Bourin M,Chamberlain SR
Bourin M,Cinosi E
Bourin M,Davies S
Bourin M,Domschke K
Bourin M,Fineberg N
Bourin M,Grünblatt E
Bourin M,Jarema M
Bourin M,Kim YK
Bourin M,Maron E
Bourin M,Masdrakis V
Bourin M,Mikova O
Bourin M,Nutt D
Bourin M,Pallanti S
Bourin M,Pini S
Bourin M,Ströhle A
Bourin M,Thibaut F
Bourin M,Vaghi MM
Bourin M,Won E
Bourin M,Wedekind D
Bourin M,Wichniak A
Bourin M,Woolley J
Bourin M,Zwanzger P
Bourin M,Riederer P
Chamberlain SR,Cinosi E
Chamberlain SR,Davies S
Chamberlain SR,Domschke K
Chamberlain SR,Fineberg N
Chamberlain SR,Grünblatt E
Chamberlain SR,Jarema M
Chamberlain SR,Kim YK
Chamberlain SR,Maron E
Chamberlain SR,Masdrakis V
Chamberlain SR,Mikova O
Chamberlain SR,Nutt D
Chamberlain SR,Pallanti S
Chamberlain SR,Pini S
Chamberlain SR,Ströhle A
Chamberlain SR,Thibaut F
Chamberlain SR,Vaghi MM
Chamberlain SR,Won E
Chamberlain SR,Wedekind D
Chamberlain SR,Wichniak A
Chamberlain SR,Woolley J
Chamberlain SR,Zwanzger P
Chamberlain SR,Riederer P
Cinosi E,Davies S
Cinosi E,Domschke K
Cinosi E,Fineberg N
Cinosi E,Grünblatt E
Cinosi E,Jarema M
Cinosi E,Kim YK
Cinosi E,Maron E
Cinosi E,Masdrakis V
Cinosi E,Mikova O
Cinosi E,Nutt D
Cinosi E,Pallanti S
Cinosi E,Pini S
Cinosi E,Ströhle A
Cinosi E,Thibaut F
Cinosi E,Vaghi MM
Cinosi E,Won E
Cinosi E,Wedekind D
Cinosi E,Wichniak A
Cinosi E,Woolley J
Cinosi E,Zwanzger P
Cinosi E,Riederer P
Davies S,Domschke K
Davies S,Fineberg N
Davies S,Grünblatt E
Davies S,Jarema M
Davies S,Kim YK
Davies S,Maron E
Davies S,Masdrakis V
Davies S,Mikova O
Davies S,Nutt D
Davies S,Pallanti S
Davies S,Pini S
Davies S,Ströhle A
Davies S,Thibaut F
Davies S,Vaghi MM
Davies S,Won E
Davies S,Wedekind D
Davies S,Wichniak A
Davies S,Woolley J
Davies S,Zwanzger P
Davies S,Riederer P
Domschke K,Fineberg N
Domschke K,Grünblatt E
Domschke K,Jarema M
Domschke K,Kim YK
Domschke K,Maron E
Domschke K,Masdrakis V
Domschke K,Mikova O
Domschke K,Nutt D
Domschke K,Pallanti S
Domschke K,Pini S
Domschke K,Ströhle A
Domschke K,Thibaut F
Domschke K,Vaghi MM
Domschke K,Won E
Domschke K,Wedekind D
Domschke K,Wichniak A
Domschke K,Woolley J
Domschke K,Zwanzger P
Domschke K,Riederer P
Fineberg N,Grünblatt E
Fineberg N,Jarema M
Fineberg N,Kim YK
Fineberg N,Maron E
Fineberg N,Masdrakis V
Fineberg N,Mikova O
Fineberg N,Nutt D
Fineberg N,Pallanti S
Fineberg N,Pini S
Fineberg N,Ströhle A
Fineberg N,Thibaut F
Fineberg N,Vaghi MM
Fineberg N,Won E
Fineberg N,Wedekind D
Fineberg N,Wichniak A
Fineberg N,Woolley J
Fineberg N,Zwanzger P
Fineberg N,Riederer P
Grünblatt E,Jarema M
Grünblatt E,Kim YK
Grünblatt E,Maron E
Grünblatt E,Masdrakis V
Grünblatt E,Mikova O
Grünblatt E,Nutt D
Grünblatt E,Pallanti S
Grünblatt E,Pini S
Grünblatt E,Ströhle A
Grünblatt E,Thibaut F
Grünblatt E,Vaghi MM
Grünblatt E,Won E
Grünblatt E,Wedekind D
Grünblatt E,Wichniak A
Grünblatt E,Woolley J
Grünblatt E,Zwanzger P
Grünblatt E,Riederer P
Jarema M,Kim YK
Jarema M,Maron E
Jarema M,Masdrakis V
Jarema M,Mikova O
Jarema M,Nutt D
Jarema M,Pallanti S
Jarema M,Pini S
Jarema M,Ströhle A
Jarema M,Thibaut F
Jarema M,Vaghi MM
Jarema M,Won E
Jarema M,Wedekind D
Jarema M,Wichniak A
Jarema M,Woolley J
Jarema M,Zwanzger P
Jarema M,Riederer P
Kim YK,Maron E
Kim YK,Masdrakis V
Kim YK,Mikova O
Kim YK,Nutt D
Kim YK,Pallanti S
Kim YK,Pini S
Kim YK,Ströhle A
Kim YK,Thibaut F
Kim YK,Vaghi MM
Kim YK,Won E
Kim YK,Wedekind D
Kim YK,Wichniak A
Kim YK,Woolley J
Kim YK,Zwanzger P
Kim YK,Riederer P
Maron E,Masdrakis V
Maron E,Mikova O
Maron E,Nutt D
Maron E,Pallanti S
Maron E,Pini S
Maron E,Ströhle A
Maron E,Thibaut F
Maron E,Vaghi MM
Maron E,Won E
Maron E,Wedekind D
Maron E,Wichniak A
Maron E,Woolley J
Maron E,Zwanzger P
Maron E,Riederer P
Masdrakis V,Mikova O
Masdrakis V,Nutt D
Masdrakis V,Pallanti S
Masdrakis V,Pini S
Masdrakis V,Ströhle A
Masdrakis V,Thibaut F
Masdrakis V,Vaghi MM
Masdrakis V,Won E
Masdrakis V,Wedekind D
Masdrakis V,Wichniak A
Masdrakis V,Woolley J
Masdrakis V,Zwanzger P
Masdrakis V,Riederer P
Mikova O,Nutt D
Mikova O,Pallanti S
Mikova O,Pini S
Mikova O,Ströhle A
Mikova O,Thibaut F
Mikova O,Vaghi MM
Mikova O,Won E
Mikova O,Wedekind D
Mikova O,Wichniak A
Mikova O,Woolley J
Mikova O,Zwanzger P
Mikova O,Riederer P
Nutt D,Pallanti S
Nutt D,Pini S
Nutt D,Ströhle A
Nutt D,Thibaut F
Nutt D,Vaghi MM
Nutt D,Won E
Nutt D,Wedekind D
Nutt D,Wichniak A
Nutt D,Woolley J
Nutt D,Zwanzger P
Nutt D,Riederer P
Pallanti S,Pini S
Pallanti S,Ströhle A
Pallanti S,Thibaut F
Pallanti S,Vaghi MM
Pallanti S,Won E
Pallanti S,Wedekind D
Pallanti S,Wichniak A
Pallanti S,Woolley J
Pallanti S,Zwanzger P
Pallanti S,Riederer P
Pini S,Ströhle A
Pini S,Thibaut F
Pini S,Vaghi MM
Pini S,Won E
Pini S,Wedekind D
Pini S,Wichniak A
Pini S,Woolley J
Pini S,Zwanzger P
Pini S,Riederer P
Ströhle A,Thibaut F
Ströhle A,Vaghi MM
Ströhle A,Won E
Ströhle A,Wedekind D
Ströhle A,Wichniak A
Ströhle A,Woolley J
Ströhle A,Zwanzger P
Ströhle A,Riederer P
Thibaut F,Vaghi MM
Thibaut F,Won E
Thibaut F,Wedekind D
Thibaut F,Wichniak A
Thibaut F,Woolley J
Thibaut F,Zwanzger P
Thibaut F,Riederer P
Vaghi MM,Won E
Vaghi MM,Wedekind D
Vaghi MM,Wichniak A
Vaghi MM,Woolley J
Vaghi MM,Zwanzger P
Vaghi MM,Riederer P
Won E,Wedekind D
Won E,Wichniak A
Won E,Woolley J
Won E,Zwanzger P
Won E,Riederer P
Wedekind D,Wichniak A
Wedekind D,Woolley J
Wedekind D,Zwanzger P
Wedekind D,Riederer P
Wichniak A,Woolley J
Wichniak A,Zwanzger P
Wichniak A,Riederer P
Woolley J,Zwanzger P
Woolley J,Riederer P
Daghestani MH,Selim ME
Daghestani MH,Abd-Elhakim YM
Daghestani MH,Said EN
Daghestani MH,El-Hameed NEA
Daghestani MH,Khalil SR
Daghestani MH,El-Tawil OS
Selim ME,Abd-Elhakim YM
Selim ME,Said EN
Selim ME,El-Hameed NEA
Selim ME,Khalil SR
Selim ME,El-Tawil OS
Abd-Elhakim YM,Said EN
Abd-Elhakim YM,El-Hameed NEA
Abd-Elhakim YM,Khalil SR
Abd-Elhakim YM,El-Tawil OS
Said EN,El-Hameed NEA
Said EN,Khalil SR
Said EN,El-Tawil OS
El-Hameed NEA,Khalil SR
El-Hameed NEA,El-Tawil OS
Lora VR,Clemente-Napimoga JT
Lora VR,Abdalla HB
Lora VR,Macedo CG
Lora VR,Canales GT
Lora VR,Barbosa CM
Clemente-Napimoga JT,Abdalla HB
Clemente-Napimoga JT,Macedo CG
Clemente-Napimoga JT,Canales GT
Clemente-Napimoga JT,Barbosa CM
Abdalla HB,Macedo CG
Abdalla HB,Canales GT
Abdalla HB,Barbosa CM
Macedo CG,Canales GT
Macedo CG,Barbosa CM
Tollefson S,Himes M
Tollefson S,Narendran R
AlSubhi S,AlShahwan S
AlSubhi S,AlMuhaizae M
AlSubhi S,AlZaidan H
AlSubhi S,Tabarki B
AlShahwan S,AlMuhaizae M
AlShahwan S,AlZaidan H
AlShahwan S,Tabarki B
AlMuhaizae M,AlZaidan H
AlMuhaizae M,Tabarki B
Fertani S,Pugliesi-Rinaldi A
Li XS,Li S
Li XS,Kellermann G
Hu YR,Liu XL
Hu YR,Qiao DC
Peacock BN,Scheiderer DJ
Peacock BN,Kellermann GH
Al-Asmari AK,Ullah Z
Al-Asmari AK,Al Masoudi AS
Al-Asmari AK,Ahmad I
Ullah Z,Al Masoudi AS
Ullah Z,Ahmad I
Meunier CN,Chameau P
Meunier CN,Fossier PM
Tsuneoka Y,Yoshida S
Tsuneoka Y,Takase K
Tsuneoka Y,Oda S
Tsuneoka Y,Kuroda M
Tsuneoka Y,Funato H
Yoshida S,Takase K
Yoshida S,Oda S
Yoshida S,Kuroda M
Yoshida S,Funato H
Takase K,Oda S
Takase K,Kuroda M
Takase K,Funato H
Oda S,Kuroda M
Oda S,Funato H
Li H,Wu C
Li H,Aramayo R
Li H,Sachs MS
Li H,Harlow ML
Wu C,Aramayo R
Wu C,Sachs MS
Wu C,Harlow ML
Aramayo R,Sachs MS
Aramayo R,Harlow ML
Rountree CM,Raghunathan A
Rountree CM,Troy JB
Rountree CM,Saggere L
Raghunathan A,Troy JB
Raghunathan A,Saggere L
Minnone G,De Benedetti F
Minnone G,Bracci-Laudiero L
Mackos AR,Maltz R
Mackos AR,Bailey MT
Borghans LG,Blokland A
Borghans LG,Sambeth A
Montes S,Solís-Guillén RDC
Montes S,García-Jácome D
Montes S,Páez-Martínez N
Solís-Guillén RDC,García-Jácome D
Solís-Guillén RDC,Páez-Martínez N
Jha SK,Jha NK
Jha SK,Kumar D
Jha SK,Sharma R
Jha SK,Shrivastava A
Jha SK,Ambasta RK
Jha SK,Kumar P
Jha NK,Kumar D
Jha NK,Sharma R
Jha NK,Shrivastava A
Jha NK,Ambasta RK
Jha NK,Kumar P
Kumar D,Sharma R
Kumar D,Shrivastava A
Kumar D,Ambasta RK
